,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1600642,913932,HB0132,HB0132,School Bus Safety Requirements,School Bus Safety Requirements,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0132.json,1,2017-01-23,http://le.utah.gov/~2017/bills/hbillint/HB0132S01.pdf
1600643,913925,HB0133,HB0133,Candidate Filing Requirements,Candidate Filing Requirements,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0133.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0133.pdf
1600644,913913,HB0134,HB0134,Emissions Testing Amendments,Emissions Testing Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0134.json,2,2017-02-27,http://le.utah.gov/~2017/bills/hbillint/HB0134S02.pdf
1600645,913924,HB0135,HB0135,Deposit of Public Funds,Deposit of Public Funds,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0135.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0135.pdf
1600646,913916,HB0136,HB0136,Board of Education Revisions,Board of Education Revisions,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0136.json,3,2017-03-15,http://le.utah.gov/~2017/bills/hbillenr/HB0136.pdf
1600647,915358,HB0137,HB0137,Public Education Curriculum Requirements,Public Education Curriculum Requirements,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0137.json,1,2017-01-23,http://le.utah.gov/~2017/bills/hbillint/HB0137.pdf
1600648,915572,HB0138,HB0138,Public Safety Amendments,Public Safety Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0138.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0138.pdf
1600649,915431,HB0139,HB0139,Criminal Intent Amendments,Criminal Intent Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0139.json,4,2017-03-24,http://le.utah.gov/~2017/bills/hbillenr/HB0139.pdf
1600650,915786,HB0140,HB0140,Motorist Insurance Amendments,Motorist Insurance Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0140.json,1,2017-01-23,http://le.utah.gov/~2017/bills/hbillint/HB0140.pdf
1600651,915714,HB0141,HB0141,Unborn Child Protection Amendments,Unborn Child Protection Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0141.json,4,2017-03-25,http://le.utah.gov/~2017/bills/hbillenr/HB0141.pdf
1600652,915641,HB0142,HB0142,Administration of Anesthesia Amendments,Administration of Anesthesia Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0142.json,4,2017-03-21,http://le.utah.gov/~2017/bills/hbillenr/HB0142.pdf
1600653,915505,HB0143,HB0143,Tax Advisory Board Amendments,Tax Advisory Board Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0143.json,4,2017-03-21,http://le.utah.gov/~2017/bills/hbillenr/HB0143.pdf
1600654,915217,HB0144,HB0144,Administrative Law Judge Qualifications,Administrative Law Judge Qualifications,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0144.json,1,2017-01-23,http://le.utah.gov/~2017/bills/hbillint/HB0144.pdf
1600655,915288,HB0145,HB0145,Foster Children Visitation Amendments,Foster Children Visitation Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0145.json,4,2017-03-24,http://le.utah.gov/~2017/bills/hbillenr/HB0145.pdf
1600656,916132,HB0146,HB0146,Partial Filling of a Schedule II Controlled Substance Prescription,Partial Filling of a Schedule II Controlled Substance Prescription,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0146.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0146.pdf
1600657,916305,HB0147,HB0147,Living Wage Amendments,Living Wage Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0147.json,1,2017-01-23,http://le.utah.gov/~2017/bills/hbillint/HB0147.pdf
1600658,915960,HB0148,HB0148,Reauthorization of Administrative Rules,Reauthorization of Administrative Rules,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0148.json,4,2017-03-20,http://le.utah.gov/~2017/bills/hbillenr/HB0148.pdf
1600659,917797,HB0149,HB0149,Child Abuse Offender Registry,Child Abuse Offender Registry,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0149.json,4,2017-03-23,http://le.utah.gov/~2017/bills/hbillenr/HB0149.pdf
1600660,917559,HB0150,HB0150,Custody Amendments Related to Parents with Disabilities,Custody Amendments Related to Parents with Disabilities,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0150.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0150.pdf
1600661,918475,HB0151,HB0151,School Board Election Amendments,School Board Election Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0151.json,1,2017-01-23,http://le.utah.gov/~2017/bills/hbillint/HB0151.pdf
1600662,918149,HB0152,HB0152,Transportation Funding Revisions,Transportation Funding Revisions,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0152.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0152.pdf
1600663,920866,HB0153,HB0153,Uninsured and Underinsured Motorist Coverage Amendments,Uninsured and Underinsured Motorist Coverage Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0153.json,1,2017-01-23,http://le.utah.gov/~2017/bills/hbillint/HB0153S03.pdf
1600664,920404,HB0154,HB0154,Telehealth Amendments,Telehealth Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0154.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0154.pdf
1600665,918369,HB0155,HB0155,Driving Under the Influence and Public Safety Revisions,Driving Under the Influence and Public Safety Revisions,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0155.json,4,2017-03-23,http://le.utah.gov/~2017/bills/hbillenr/HB0155.pdf
1600666,920714,HB0156,HB0156,State Job Application Process,State Job Application Process,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0156.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0156.pdf
1600667,920868,HB0157,HB0157,Homeowners Association Revisions,Homeowners Association Revisions,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0157.json,4,2017-03-23,http://le.utah.gov/~2017/bills/hbillenr/HB0157.pdf
1600668,921064,HB0158,HB0158,State House Boundary Amendments,State House Boundary Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0158.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0158.pdf
1600669,921459,HB0159,HB0159,Amendments to Voter Registration,Amendments to Voter Registration,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0159.json,2,2017-02-24,http://le.utah.gov/~2017/bills/hbillint/HB0159S01.pdf
1600670,921259,HB0160,HB0160,Campaign Contribution Solicitation Amendments,Campaign Contribution Solicitation Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0160.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0160.pdf
1600671,924670,HB0161,HB0161,Pedestrian Safety Amendments,Pedestrian Safety Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0161.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0161.pdf
1600672,924245,HB0162,HB0162,Driving Under the Influence Classification and Sentencing Revisions,Driving Under the Influence Classification and Sentencing Revisions,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0162.json,4,2017-03-28,http://le.utah.gov/~2017/bills/hbillenr/HB0162.pdf
1600673,924384,HB0163,HB0163,Municipality per Diem Amendments,Municipality per Diem Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0163.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0163.pdf
1600674,924738,HB0164,HB0164,Municipal Enterprise Fund Amendments,Municipal Enterprise Fund Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0164.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0164.pdf
1600675,924065,HB0165,HB0165,Higher Education Retirement Amendments,Higher Education Retirement Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0165.json,4,2017-03-15,http://le.utah.gov/~2017/bills/hbillenr/HB0165.pdf
1600676,924527,HB0166,HB0166,School and Institutional Trust Fund Amendments,School and Institutional Trust Fund Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0166.json,4,2017-03-21,http://le.utah.gov/~2017/bills/hbillenr/HB0166.pdf
1600677,924490,HB0167,HB0167,Podiatric Physician Licensing Act Amendments,Podiatric Physician Licensing Act Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0167.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0167.pdf
1600678,924456,HB0168,HB0168,Kindergarten Supplemental Enrichment Program,Kindergarten Supplemental Enrichment Program,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0168.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0168.pdf
1600679,924421,HB0169,HB0169,Child Care Licensing Modifications,Child Care Licensing Modifications,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0169.json,2,2017-03-02,http://le.utah.gov/~2017/bills/hbillint/HB0169S01.pdf
1600680,924315,HB0170,HB0170,Small Claims Amendments,Small Claims Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0170.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0170.pdf
1600681,927733,HB0171,HB0171,Securities Exemptions Amendments,Securities Exemptions Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0171.json,2,2017-03-02,http://le.utah.gov/~2017/bills/hbillint/HB0171S01.pdf
1600682,926888,HB0172,HB0172,Utah Educational Savings Plan Medicaid Exemptions,Utah Educational Savings Plan Medicaid Exemptions,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0172.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0172.pdf
1600683,926944,HB0173,HB0173,Parental Kidnapping Amendments,Parental Kidnapping Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0173.json,2,2017-02-28,http://le.utah.gov/~2017/bills/hbillint/HB0173S01.pdf
1600684,926602,HB0174,HB0174,Firearm Records Protection Amendments,Firearm Records Protection Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0174.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0174.pdf
1600685,926496,HB0175,HB0175,Opioid Abuse Prevention and Treatment Amendments,Opioid Abuse Prevention and Treatment Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0175.json,4,2017-03-21,http://le.utah.gov/~2017/bills/hbillenr/HB0175.pdf
1600686,926829,HB0176,HB0176,Human Trafficking Amendments,Human Trafficking Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0176.json,2,2017-02-22,http://le.utah.gov/~2017/bills/hbillamd/HB0176.pdf
1600687,927120,HB0177,HB0177,Purchase of Firearm Amendments,Purchase of Firearm Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0177.json,1,2017-01-24,http://le.utah.gov/~2017/bills/hbillint/HB0177.pdf
1600688,926722,HB0178,HB0178,Good Landlord Amendments,Good Landlord Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0178.json,4,2017-03-20,http://le.utah.gov/~2017/bills/hbillenr/HB0178.pdf
1600689,927061,HB0179,HB0179,Financial Disclosure Amendments,Financial Disclosure Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0179.json,1,2017-01-24,http://le.utah.gov/~2017/bills/hbillint/HB0179.pdf
1600690,926547,HB0180,HB0180,Water Rights Transfer Amendments,Water Rights Transfer Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0180.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0180.pdf
1600691,926661,HB0181,HB0181,State Engineer Fee Application Amendments,State Engineer Fee Application Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0181.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0181.pdf
1600692,926999,HB0182,HB0182,Labeling Requirements for Types of Retail Goods,Labeling Requirements for Types of Retail Goods,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0182.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0182.pdf
1600693,930215,HB0183,HB0183,Emissions Settlement Amendments,Emissions Settlement Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0183.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0183.pdf
1600694,929873,HB0184,HB0184,Contraband Device Destruction,Contraband Device Destruction,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0184.json,4,2017-03-23,http://le.utah.gov/~2017/bills/hbillenr/HB0184.pdf
1600695,929977,HB0185,HB0185,Office of Licensing Amendments,Office of Licensing Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0185.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0185.pdf
1600696,929838,HB0186,HB0186,Local Government Official Residency Amendments,Local Government Official Residency Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0186.json,4,2017-03-20,http://le.utah.gov/~2017/bills/hbillenr/HB0186.pdf
1600697,930929,HB0187,HB0187,Costs for Aggravated Murder Offenses,Costs for Aggravated Murder Offenses,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0187.json,2,2017-02-22,http://le.utah.gov/~2017/bills/hbillamd/HB0187.pdf
1600698,929905,HB0188,HB0188,Local Historic District Amendments,Local Historic District Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0188.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0188.pdf
1600699,930045,HB0189,HB0189,Pharmacy Compounding Amendments,Pharmacy Compounding Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0189.json,2,2017-02-27,http://le.utah.gov/~2017/bills/hbillint/HB0189.pdf
1600700,930115,HB0190,HB0190,Telecommunications Advisory Council Repeal,Telecommunications Advisory Council Repeal,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0190.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0190.pdf
1600701,929700,HB0191,HB0191,Judiciary Related Amendments,Judiciary Related Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0191.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0191.pdf
1600702,929802,HB0192,HB0192,Minuteman Highway Designation,Minuteman Highway Designation,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0192.json,4,2017-03-17,http://le.utah.gov/~2017/bills/hbillenr/HB0192.pdf
1600703,930783,HB0193,HB0193,Revisor's Technical Corrections to Utah Code,Revisor's Technical Corrections to Utah Code,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0193.json,4,2017-03-21,http://le.utah.gov/~2017/bills/hbillenr/HB0193.pdf
1600704,930710,HB0194,HB0194,Federal Grants Management Amendments,Federal Grants Management Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0194.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0194.pdf
1600705,930558,HB0195,HB0195,Dissolution of Local Districts,Dissolution of Local Districts,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0195.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0195.pdf
1600706,932494,HB0196,HB0196,Division of Real Estate Amendments,Division of Real Estate Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0196.json,4,2017-03-21,http://le.utah.gov/~2017/bills/hbillenr/HB0196.pdf
1600707,932215,HB0197,HB0197,Custody and Adoption Amendments,Custody and Adoption Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0197.json,4,2017-03-25,http://le.utah.gov/~2017/bills/hbillenr/HB0197.pdf
1600708,932353,HB0198,HB0198,Concealed Carry Amendments,Concealed Carry Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0198.json,4,2017-03-23,http://le.utah.gov/~2017/bills/hbillenr/HB0198.pdf
1600709,932387,HB0199,HB0199,High Needs Children Adoption Amendments,High Needs Children Adoption Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0199.json,4,2017-03-25,http://le.utah.gov/~2017/bills/hbillenr/HB0199.pdf
1600710,932526,HB0200,HB0200,Sexual Assault Kit Processing Amendments,Sexual Assault Kit Processing Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0200.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0200.pdf
1600711,932284,HB0201,HB0201,Condominium and Community Association Amendments,Condominium and Community Association Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0201.json,4,2017-03-24,http://le.utah.gov/~2017/bills/hbillenr/HB0201.pdf
1600712,932662,HB0202,HB0202,Trespass Amendments,Trespass Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0202.json,4,2017-03-23,http://le.utah.gov/~2017/bills/hbillenr/HB0202.pdf
1600713,932317,HB0203,HB0203,Open Burning of Yard Waste Amendments,Open Burning of Yard Waste Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0203.json,1,2017-01-26,http://le.utah.gov/~2017/bills/hbillint/HB0203.pdf
1600714,932248,HB0204,HB0204,Presidential Primary Amendments,Presidential Primary Amendments,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0204.json,4,2017-03-22,http://le.utah.gov/~2017/bills/hbillenr/HB0204.pdf
1600715,932931,HB0205,HB0205,Expungement for Juveniles,Expungement for Juveniles,UT,2017 General Session,bill_data\UT\2017-2017_Regular_Session\bill\HB0205.json,1,2017-01-26,http://le.utah.gov/~2017/bills/hbillint/HB0205.pdf
