Unnamed: 0,bill_id,code,bill_number,title,description,state,session,filename,status,status_date,url
1590107,1773022,HR550,HR550,Expressing the sense of the House of Representatives regarding the Centers for Medicare & Medicaid Services developing a mobility metric to guide providers in preventing mobility loss among hospitalized older adults.,Expressing the sense of the House of Representatives regarding the Centers for Medicare & Medicaid Services developing a mobility metric to guide providers in preventing mobility loss among hospitalized older adults.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR550.json,1,2023-06-23,https://www.congress.gov/118/bills/hres550/BILLS-118hres550ih.pdf
1590108,1773020,HR551,HR551,Fully addressing child poverty.,Fully addressing child poverty.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR551.json,1,2023-06-23,https://www.congress.gov/118/bills/hres551/BILLS-118hres551ih.pdf
1590109,1773005,HR552,HR552,Transparency in Taxpayer-Funded Travel Act,"Requiring Members of the House of Representatives whose Members' Representational Allowance is used to pay expenses incurred for official travel to provide the Chief Administrative Officer of the House of Representatives with detailed information on the travel, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR552.json,1,2023-06-23,https://www.congress.gov/118/bills/hres552/BILLS-118hres552ih.pdf
1590110,1773041,HR553,HR553,"Honoring the life, achievements, and legacy of Gloria Molina, the first Latina elected to the California State Legislature, the first Latina elected to Los Angeles City Council, and the first Latina elected to Los Angeles County Board of Supervisors.","Honoring the life, achievements, and legacy of Gloria Molina, the first Latina elected to the California State Legislature, the first Latina elected to Los Angeles City Council, and the first Latina elected to Los Angeles County Board of Supervisors.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR553.json,1,2023-06-23,https://www.congress.gov/118/bills/hres553/BILLS-118hres553ih.pdf
1590111,1773029,HR554,HR554,Affirming the nature and importance of the support of the United States for the religious and ethnic minority survivors of genocide in Iraq.,Affirming the nature and importance of the support of the United States for the religious and ethnic minority survivors of genocide in Iraq.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR554.json,1,2023-06-23,https://www.congress.gov/118/bills/hres554/BILLS-118hres554ih.pdf
1590112,1773045,HR555,HR555,Recognizing the importance of intersectionality for abortion access.,Recognizing the importance of intersectionality for abortion access.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR555.json,1,2023-06-23,https://www.congress.gov/118/bills/hres555/BILLS-118hres555ih.pdf
1590113,1773287,HR556,HR556,Recognizing the religious significance of Eid al-Adha and wishing Muslim Americans and Muslims around the world a prosperous holiday.,Recognizing the religious significance of Eid al-Adha and wishing Muslim Americans and Muslims around the world a prosperous holiday.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR556.json,1,2023-06-27,https://www.congress.gov/118/bills/hres556/BILLS-118hres556ih.pdf
1590114,1773269,HR557,HR557,"Honoring the struggle, sacrifice, and contributions of the LGBTQ+ community and fight for equality in Texas.","Honoring the struggle, sacrifice, and contributions of the LGBTQ+ community and fight for equality in Texas.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR557.json,1,2023-06-27,https://www.congress.gov/118/bills/hres557/BILLS-118hres557ih.pdf
1590115,1773283,HR558,HR558,"Expressing support for the designation of June 26 as ""LGBTQI+ Equality Day"".","Expressing support for the designation of June 26 as ""LGBTQI+ Equality Day"".",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR558.json,1,2023-06-27,https://www.congress.gov/118/bills/hres558/BILLS-118hres558ih.pdf
1590116,1773289,HR559,HR559,Declaring it is the policy of the United States that a nuclear Islamic Republic of Iran is not acceptable.,Declaring it is the policy of the United States that a nuclear Islamic Republic of Iran is not acceptable.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR559.json,1,2023-06-27,https://www.congress.gov/118/bills/hres559/BILLS-118hres559ih.pdf
1590117,1681746,HR56,HR56,Electing Members to certain standing committees of the House of Representatives.,Electing Members to certain standing committees of the House of Representatives.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR56.json,1,2023-01-25,https://www.congress.gov/118/bills/hres56/BILLS-118hres56eh.pdf
1590118,1773286,HR560,HR560,Recognizing the Vietnamese Heritage and Freedom Flag as the official symbol of the Vietnamese-American community in the United States.,Recognizing the Vietnamese Heritage and Freedom Flag as the official symbol of the Vietnamese-American community in the United States.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR560.json,1,2023-06-27,https://www.congress.gov/118/bills/hres560/BILLS-118hres560ih.pdf
1590119,1773285,HR561,HR561,"Expressing opposition to the use of State power against people in the United States seeking essential health care, including criminalization of the full range of sexual and reproductive health care such as abortion, gender-affirming care, and contraceptive care, and disapproving of State punishment of people for their pregnancy outcomes.","Expressing opposition to the use of State power against people in the United States seeking essential health care, including criminalization of the full range of sexual and reproductive health care such as abortion, gender-affirming care, and contraceptive care, and disapproving of State punishment of people for their pregnancy outcomes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR561.json,1,2023-06-27,https://www.congress.gov/118/bills/hres561/BILLS-118hres561ih.pdf
1590120,1773279,HR562,HR562,"Responding to the threat posed by the Russian Federation's deployment of tactical nuclear weapons, and for other purposes.","Responding to the threat posed by the Russian Federation's deployment of tactical nuclear weapons, and for other purposes.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR562.json,1,2023-06-27,https://www.congress.gov/118/bills/hres562/BILLS-118hres562ih.pdf
1590121,1773662,HR563,HR563,Recognizing Vice Admiral Sean Buck for his 44 years of exemplary service to his country and his home State of Indiana.,Recognizing Vice Admiral Sean Buck for his 44 years of exemplary service to his country and his home State of Indiana.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR563.json,1,2023-06-30,https://www.congress.gov/118/bills/hres563/BILLS-118hres563ih.pdf
1590122,1773665,HR564,HR564,Supporting the goals and ideals of Alzheimer's and Brain Awareness Month.,Supporting the goals and ideals of Alzheimer's and Brain Awareness Month.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR564.json,1,2023-06-30,https://www.congress.gov/118/bills/hres564/BILLS-118hres564ih.pdf
1590123,1773661,HR565,HR565,Recognizing the historical significance and the heroic struggles and sacrifices of the Vietnamese people who fled their war-torn country by boat and other means in search of freedom and democracy.,Recognizing the historical significance and the heroic struggles and sacrifices of the Vietnamese people who fled their war-torn country by boat and other means in search of freedom and democracy.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR565.json,1,2023-06-30,https://www.congress.gov/118/bills/hres565/BILLS-118hres565ih.pdf
1590124,1773689,HR566,HR566,Remembering kindness in the United States and affirming our commitment to fostering community and building resiliency through every day acts of kindness.,Remembering kindness in the United States and affirming our commitment to fostering community and building resiliency through every day acts of kindness.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR566.json,1,2023-06-30,https://www.congress.gov/118/bills/hres566/BILLS-118hres566ih.pdf
1590125,1773698,HR567,HR567,Recognizing the accomplishments and the contributions of Vietnamese Americans.,Recognizing the accomplishments and the contributions of Vietnamese Americans.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR567.json,1,2023-06-30,https://www.congress.gov/118/bills/hres567/BILLS-118hres567ih.pdf
1590126,1773656,HR568,HR568,Original LGBTQIA+ Pride Month Resolution of 2023,Encouraging the celebration of the month of June as LGBTQIA+ Pride Month.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR568.json,1,2023-06-30,https://www.congress.gov/118/bills/hres568/BILLS-118hres568ih.pdf
1590127,1773639,HR569,HR569,The Original Resolution Recognizing Al Edwards as the Father of Juneteenth,"Recognizing former Texas State Representative Al Edwards as the father of Juneteenth and showing appreciation for successfully passing Texas House Bill 1016, making Texas the first State to recognize Juneteenth (June 19) as an official State holiday.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR569.json,1,2023-06-30,https://www.congress.gov/118/bills/hres569/BILLS-118hres569ih.pdf
1590128,1681725,HR57,HR57,Electing Members to certain standing committees of the House of Representatives.,Electing Members to certain standing committees of the House of Representatives.,US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR57.json,1,2023-01-25,https://www.congress.gov/118/bills/hres57/BILLS-118hres57eh.pdf
1590129,1773688,HR570,HR570,"Expressing support for the designation of the week of June 26 through July 2, 2023, as ""National Tire Safety Week"" in the United States, and supporting the goals and ideals of ""National Tire Safety Week"" to educate American motorists about the importance of proper tire care and maintenance.","Expressing support for the designation of the week of June 26 through July 2, 2023, as ""National Tire Safety Week"" in the United States, and supporting the goals and ideals of ""National Tire Safety Week"" to educate American motorists about the importance of proper tire care and maintenance.",US,118th Congress,bill_data\US\2023-2024_118th_Congress\bill\HR570.json,1,2023-06-30,https://www.congress.gov/118/bills/hres570/BILLS-118hres570ih.pdf
